song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Trying To Stop Your Leaving,Dierks Bentley,,7zOtXBS23pOhmef9hv6CKk,35,2006-01-01,day,0.617,0.57,7,-5.562,1,0.0302,0.00847,5.15e-05,0.0985,0.395,111.846,4,218147,"[Verse 1]\nGot a guitar\nGot a guitar on my back\nAnd I'm standing on this lonesome railroad track\nTrain's a-coming\nIt'll be here 'fore too long\nBut I don't think I can stop it with a song\nGirl, that's the kind of the way I'm feeling\nTrying to stop your leaving\n[Verse 2]\nGot a pebble\nGot a pebble in my hand\nAnd I toss it out into the middle of the Rio Grande\nBut the river keeps running\nDon't even know that I'm around\nI could throw in a million more and not slow it down\nGirl, that's kind of the way I'm feeling\nTrying to stop your leaving\n[Bridge]\nThere's nothing that I wouldn't try\nIf I thought it would change your mind\nBut you don't love me\nNo, you don't love me anymore\nAnd I know as soon as you walk out that door\n[Outro]\nTrain's a-coming, river's running\nTrain's a-coming, river's running\nPain's a-coming, tears are running\nYeah, that's kind of the way I'm feeling\nKnowing I couldn't stop your leaving"
Life In A Northern Town,Sugarland,,,,,,,,,,,,,,,,,,,
Game's Pain,The Game,Keyshia Cole,4YV1eDEMvPJuoqe4FWfiL2,47,2008-01-01,day,0.769,0.77,6,-4.658,0,0.327,0.0863,0,0.0534,0.385,96.96,4,261773,"[Intro: Keyshia Cole]\nAye, yeah\nYeah\nHey, yeah\n[Chorus: Keyshia Cole]\nSee ever since the day I've got the chance to make a change\nI've been in this game, it's a new day\nAnd I'm makin it known cause, I just want the world to know\nI'm payin my dues, and I got the utmost, I just wanna let you know\nI'm payin homage cause, you've paved the way for me\n, ye-yeah\n[Verse 1: The Game]\nI swear to God, it feel like every day is my birthday\nLet the top down, California's my birthplace\nSo I'mma take you there like B.I.G took niggas to New York\n""Juicy"" had us feelin like we was from New York\nAnd that's real shit, \nblazed the Philly\nIt's ""Summertime"", shout out to Will Smith\nCause who didn't wanna be the Fresh Prince?\nFlat top, gold chain and some fresh kicks\nMy nigga Nas told me ""Money Make the World go Round""\nAnd Uncle Luke showed me how to make my girl go down\nI've been around Hip Hop since '85\nShe had her ups and downs but she stayed alive\nI used to think LL stood for ""Love LA""\nHe from Queens, how the fuck he put that with Cool J?\nRed Kangol hat, red sweatsuit to match\nRed Adidas, nigga, Game is back\n[Chorus: Keyshia Cole]\nSee ever since the day I've got the chance to make a change\nI've been in this game, it's a new day\nAnd I'm makin it known cause, I just want the world to know\nI'm payin my dues, and I got the utmost, I just wanna let you know\nI'm payin homage cause, you've paved the way for me\n, ye-yeah\n[Verse 2: The Game]\nPublic Enemy and N.W.A\nIs all my boombox had to say\n""Today was a Good Day"" had the hood buzzin\nIce Cube my favorite rapper\n, \ny'all niggas can't tell me nothing\nEverybody first bootleg was ""Boyz N the Hood""\nWhoever thought gangsta rap would make noise in the hood?\nWhen the cars ride by with the ""Boomin' System""\nTwo door Mustang, and the roof was missin'\nEvery girl at your school had the new extensions\nEven gangstas was dancin' like New Edition\nCause the house parties stayed rockin all night\nNiggas came through and shot it up but it was alright (alright)\nCause after the cops left, it was a party then\nYou down with O.P.P.? Then bring Naughty in\nThey say ""It Never Rain in Southern California"", Tony! Toni! lied\nSit back, watch Game throw his money in the sky"
Stepped On My J'z,Nelly,"Ciara,Jermaine Dupri",0ybHhVmrX00hB6BLLhKHiU,33,2008-01-01,day,0.695,0.778,4,-4.516,0,0.0771,0.107,0,0.206,0.772,79.002,4,277360,"[Intro: Jermaine Dupri]\nUhh... (Ooooooh)\nUhh, ha ha (Uh, uh, listen)\nY'all know what this is! (Let's go)\n[Verse 1: Nelly (Jermaine Dupri)]\nWe used to ditch school and head straight up to the mall (Mall)\nJust so we could be the first ones with 'em on (C'mon)\nReturned to school by lunchtime like, ""Nigga, what now?""\nAnd today we in the club like, ""Nigga, what now?""\nYou better look down 'cause uhh, I know you see 'em (Say what?)\nI know you see 'em (say what?) I know you see 'em\nI paid a thousand for the jeans, I paid 200 for the shoes\nAnd uhh, fuck a shirt, I'mma rock these tattoos (And uh)\nYou see my fitted man,\n \nI represent the crib\n'Cause even at the crib, I represent the crib\nI, might pop my grill in - and I, might let my chain hang\nAnd I, might wrap my wrist dang\n(Go on, derrty, do the damn thang)\nI get 'em free (say what) but I pay\nAnd if I want I rock a different year of J's every day (Uhh)\nA different style, different color is a must\nBut uhh, it's all good until I get my first scuff and I'm like\n[Hook: Nelly (Jermaine Dupri)]\nHell naw, ain't no way (What's wrong?)\nMan, he done stepped on my J's (What?)\nStepped on my J's, he done stepped on my J's\nThese just came out! He done stepped on my J's (Uhh)\nHell naw, ain't no way (what's wrong?)\nMan, he done stepped on my J's (what?)\nStepped on my J's, he done stepped on my J's\nI can't believe this shit! He done stepped on my J's\n[Verse 2: Jermaine Dupri]\nUhh, I-I-I got 'em all (got 'em all) but they don't get no run\nLike them 13's, 7's, number fo' and the 1's\nI like, how they look with Dickies, how do Levi lay on 'em?\nIf you ain't got 'em when you see me you definitely gon' want 'em\nIf they knew I gotta get 'em first, old as a copper box\nHook 'em with a shirt, and the matchin' color socks\nI think the coldest was the black on black 11's with the red bottom\nOr the number 9's, you shoulda seen me when I got 'em\nI was in my house (in my house) dancin' in the mirror\nStraight thinkin' 'bout gettin out and how I'm 'bout to kill 'em\nWhen you know you got a pair that ain't nobody got (Body got)\nYou can't hold 'em back, homie, you gotta rock (You gotta rock)\nI'm a addict, a Jordan fanatic, little Mars Blackmon\nI know when they comin'; number, color, everything that's happenin'\nYou know, a different style, a different color is a must\nBut uhh, it's all good until I get my first scuff and I'm like"
Inside the Fire,Disturbed,,5cxp9kjCFyJwzv3lzeX7ku,67,2008-04-29,day,0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,4,231573,"[Verse 1]\nDevon won't go to heaven\nShe's just another lost soul about to be mine again\nLeave her, we will receive her\nIt is beyond your control will you ever meet again\nDevon, one of eleven\nWho had been rendered unwhole as a little child\nShe was taken and then forsaken\nYou will remember it all, let it fill your mind again\n[Pre-Chorus]\nDevon lies beyond this portal\nTake the word of one immortal\n[Chorus]\nGive your soul to me for eternity\nRelease your life to begin another time with her\nEnd your grief with me, there's another way\nRelease your life, take your place inside the fire with her\n[Verse 2]\nSever, now and forever\nYou're just another lost soul about to be mine again\nSee her, you'll never free her\nYou must surrender it all if you'd like to meet again\nFire for your desire\nAs she begins to turn cold for the final time\nYou will shiver, 'til you deliver\nYou will remember it all, let it fill your mind again\n[Pre-Chorus]\nDevon lies beyond this portal\nTake the word of one immortal\n[Chorus]\nGive your soul to me for eternity\nRelease your life to begin another time with her\nEnd your grief with me, there's another way\nRelease your life, take your place inside the fire with her"
That Song In My Head,Julianne Hough,,28iutfEP6JEXbHHqub8GzB,41,2008-01-01,day,0.496,0.84,0,-2.528,1,0.0803,0.0705,0,0.0745,0.746,185.978,4,193493,"You were hangin' your feet off\nThe tailgate of Billy Don's Ford\nI grew up in this little bitty town\nNever seen you before\nYou were swayin' in the moonlight\nWhile the radio played\nAnd I've\nI've had that song in my head all day, yeah\nIt was a sweet Southern soulful thing\nThat got me down deep\nYou caught me starin' at you\nBut you smiled back at me\nStarted slingin' that air guitar\nMan, you sure can play\nAnd I've had that song in my head all day\nI don't know who sings it\nI keep searchin' the radio\nI just wanna hear it\nSo I can watch that video\nI got in my head of a blue-eyed boy\nDancin' in the bed of a two-tone Ford\nOh Lord, is it love?\nI just can't say\n(But I've)\n(I've had that song in my head all day)\n(Playin' in my head all day)\nI said, 'How 'bout an autograph for 'ya\nYour biggest fan?'\nYou wrote your name and your number\nIn the palm of my hand\nMy heart and that big bass speaker\nWere thumpin' away, and I\nI've had that song in my head all day"
Just Got Started Lovin' You,James Otto,,4b0XF7CDpJEBAdVHMw7amV,63,2008-04-07,day,0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,4,234640,[Verse 1]\nYou don't have to go now honey\nCall and tell 'em you won't be in today\nBaby there ain't nothin' at the office\nSo important it can't wait\nI'm thankful for the weekend\nBut two days in heaven just ain't gonna do\nThis is gonna take forever darlin'\nGirl I just got started lovin' you\nWhat's the point in fightin' what we're feelin'\nWe both know we'll never win\nAin't this what we're missin'\nLet's just stop all this resistin' and give in\nLet me wrap my arms around you\nYou know you don't want to leave this room\nCome back and let me hold you darlin'\nGirl I just got started lovin' you\n[Chorus]\nWhat can I say I've never felt this way\nGirl you're like a dream come true\nAfter all the love we've made\nIt sure would be a shame\nIf we let this moment end so soon\n[Verse 2]\nSo won't you lay back down beside me\nGirl just like I know you're wantin' to\nTrust me when I tell you darlin'\nGirl I just got started lovin' you\nI'm thankful for the weekend\nBut two days in heaven just ain't gonna do\nThis is gonna take forever darlin'\nGirl I just got started lovin' you\nCome back and let me hold you darlin'\nGirl I just got started lovin' you\n[Chorus]\nWhat can I say I've never felt this way\nGirl you're like a dream come true\nAfter all the love we've made\nIt sure would be a shame\nIf we let this moment end so soon
"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Joe Jonas,,2oOCYaGkOpOB5HPo15cEGl,55,2008-01-01,day,0.326,0.743,11,-5.139,1,0.0352,0.0491,0,0.0874,0.459,80.475,4,241867,"[Verse 1]\nEvery time I think I'm closer to the heart\nOf what it means to know just who I am\nI think I've finally found a better place to start\nBut no one ever seems to understand\nI need to try to get to where you are\nCould it be you're not that far?\n[Chorus]\nYou're the voice I hear inside my head\nThe reason that I'm singin'\nI need to find you\nI gotta find you\nYou're the missing piece I need\nThe song inside of me\nI need to find you\nI gotta find you\nOh, yeah\nYeah, yeah\n[Verse 2]\nYou're the remedy I'm searchin' hard to find\nTo fix the puzzle that I see inside\nPainting all my dreams the color of your smile\nWhen I find you, it will be alright\nI need to try to get to where you are\nCould it be you're not that far?\n[Chorus]\nYou're the voice I hear inside my head\nThe reason that I'm singin'\nI need to find you\nI gotta find you\nYou're the missing piece I need\nThe song inside of me\nI need to find you\nI gotta find you\n[Bridge]\nBeen feeling lost, can't find the words to say\nSpendin' all my time stuck in yesterday\nWhere you are is where I wanna be\nOh, next to you\nAnd you next to me\nOh, I need to find you\nYeah"
Bye Bye,Mariah Carey,,7q587HLz90L2PFrhKZjIYa,61,2008-04-15,day,0.788,0.585,10,-4.884,1,0.0558,0.297,0,0.346,0.84,136.003,4,266827,"[Intro]\nThis is for my peoples who just lost somebody\nYour best friend, your baby, your man or your lady\nPut your hand way up high\nWe will never say bye (No, no, no)\nMama's, daddies, sisters, brothers, friends and cousins\nThis is for my peoples who lost their grandmothers\nLift your head to the sky, 'cause we will never say bye\n[Verse 1]\nAs a child, there were them times\nI didn't get it, but you kept me in line\nI didn't know why you didn't show up sometimes\nOn Sunday mornings, and I missed you\nBut I'm glad we talked through\nAll them grown folk things separation brings\nYou never let me know it\nYou never let it show because you loved me, and obviously\nThere's so much more left to say\nIf you were with me today, face-to-face\n[Chorus]\nI never knew I could hurt like this\nAnd every day life rolls on\nI wish I could talk to you for a while\nMiss you, but I try not to cry\nAs time goes by\nAnd it's true that you've reached a better place\nStill, I'd give the world to see your face\nAnd be right here next to you\nBut it's like you're gone too soon\nNow the hardest thing to do is say bye bye\n[Post-Chorus]\nBye bye, bye bye, bye bye\nBye bye, bye bye, bye bye\nBye bye, bye bye, bye bye\nBye bye, bye bye\n[Verse 2]\nAnd you never got a chance to see how good I've done\nAnd you never got to see me back at number one\nI wish that you were here to celebrate together\nI wish that we could spend the holidays together\nI remember when you used to tuck me in at night\nWith the teddy bear you gave to me that I held so tight\nI thought you were so strong, you'd make it through whatever\nIt's so hard to accept the fact you're gone forever"
I Saw God Today,George Strait,,7maV3I3KQNYpsOWYTOhGqn,54,2008-01-01,day,0.588,0.587,3,-6.89,1,0.0302,0.599,0,0.162,0.381,147.897,4,203200,"[Verse 1]\nJust walked down the street to the coffee shop\nHad to take a break\nI've been by her side for eighteen hours straight\nSaw a flower growing in the middle of the sidewalk\nPushing up through the concrete\nLike it was planted right there for me to see\nThe flashing lights\nThe honking horns\nAll seem to fade away\nBut in the shadow of the hospital\nAt 5:08\nI saw God today\n[Chorus]\nI've been to church\nI've read the book\nI know He's there\nBut I don't look\nNear as often as I should\nHis fingerprints are everywhere\nI just look down and stop and stare\nOpen my eyes and then I swear\nI Saw God Today\n[Verse 2]\nSaw a couple walking by\nThey were holding hands\nAnd she had that glow\nYeah, I couldn't help\nBut I noticed that she was starting to show\nStood there for a minute\nTaking in the sky\nLost in that sunset\nA splash of amber melting into shades of red\n[Chorus]\nI've been to church\nI've read the book\nI know He's there\nBut I don't look\nNear as often as I should"
Sneakernight - Single Version,Vanessa Hudgens,,5qaxeIJLARExwa34d9TuYp,49,2008-01-01,day,0.803,0.901,1,-4.192,0,0.0625,0.323,0,0.142,0.837,104.002,4,179080,"[Intro]\nPut your sneakers on\nPut your sneakers on\nWe're goin' dancin' all night long\n[Verse 1]\nI've got somewhere to be\nI want you to come with me\nSee, I've put my sneakers on\n'Cause I'm gonna keep dancin' after they all go home\n[Pre-Chorus]\nSo are you ready?\nDid you eat?\nDo you have the energy? (\nEnergy\n)\nAre you reloaded?\nAre you able to stay on your feet? (\nOn your feet\n)\nDon't want you passing out\nAfter a couple hours of beats (\nOh, no\n)\nWe're keep going, and going, and going, yeah, 'cause\n[Chorus 1]\nBasically, what we're gonna do is dance\nBasically, what we're gonna do is dance\nBasically, what we're gonna do is dance\nIt will come easily when you hear the beat, oh\nBasically, what we're gonna do is dance\nBasically, what we're gonna do is dance\nAll you gotta do is take a chance\nYeah, that's right, it's sneakernight\n[Verse 2]\nSo now, they're closing\n(\nClose it up, shut it down, go home now\n)\nBut this far from the end\n(\nSecond round, ding, it's about to begin\n)\n'Cause I got comfortable footwear\nThe weather is nice, so let's take it outside\nJust need some hand claps\nAnd the beatbox, and it's alright"
Every Day,Rascal Flatts,,50MHFGCJITQy3LhZam6Mm6,40,2007-01-01,day,0.296,0.725,8,-5.466,1,0.0461,0.0347,0,0.0881,0.247,113.031,4,254213,"[Verse 1]\nYou could have bowed out gracefully\nBut you didn't\nYou knew enough to know\nTo leave well enough alone\nBut you wouldn't\nI drive myself crazy\nTrying to stay out of my own way\nThe messes that I make\nBut my secrets are so safe\nThe only one who gets me\nYeah, you get me\nIt's amazing to me\n[Chorus]\nHow every day\nEvery day, every day\nYou save my life\n[Verse 2]\nI come around all broken down and\nCrowded out\nAnd you're comfort\nSometimes the place I go\nIs so deep and dark and desperate\nI don't know, I don't know\n[Chorus]\nHow every day\nEvery day, every day\nYou save my life\n[Verse 3]\nSometimes I swear, I don't know if\nI'm coming or going\nBut you always say something\nWithout even knowing\nThat I'm hanging on to your words\nWith all of my might and it's alright\nYeah, I'm alright for one more night-\nEvery day\nEvery day, every day, every day\nEvery day, every day\nYou save me, you save me, oh, oh, oh\nEvery day\nEvery, every, every day-"
We Rock,Cast Of Camp Rock,,7r6ubHsaieaig4kORmmsDy,52,2008-01-01,day,0.638,0.953,8,-3.491,0,0.11,0.00635,0,0.12,0.799,143.849,4,190933,"[COMPANY]\n'Cause we rock\nWe rock, we rock on\nWe rock, we rock on\n[PEGGY AND TESS]\nCome as you are, you're a superstar\n[SANDER AND ELLA]\nWorld in your pocket and you know it\n[BARRON AND ENSEMBLE]\nYou can feel that beat running through your feet\n[NATE AND JASON]\nHeart's racing fast, you're rock and rollin'\n[SHANE AND MITCHIE]\nAll that you need is the music to take you\nTo some other place\nWhere you know you belong\n[COMPANY]\nRaise your hands up in the air and scream\nWe're finding our voice, following our dreams\n'Cause we rock (We rock!)\nWe rock, we rock on\nNobody in the world's gonna bring us down\nThe louder we go, well, the better we sound\n'Cause we rock (We rock!)\nWe rock, we rock on\n(We rock, we rock, we rock on)\n(We rock, we rock, we rock on)\n[PEGGY AND TESS]\nWe're finally letting go, losin' all control"
Rise Above This,Seether,,4dZ4iHhsqQAQ4em4abLB6C,59,2007-01-01,day,0.533,0.83,1,-3.092,1,0.0324,0.011,2.98e-06,0.0801,0.249,120.028,4,203893,"[Verse 1]\nTake the light\nAnd darken everything around me\nCall the clouds\nAnd listen closely, I'm lost without you\n[Chorus]\nCall your name every day\nWhen I feel so helpless\nI've fallen down\nBut I'll rise above this, rise above this doubt\n[Verse 2]\nHate the mind\nRegrets are better left unspoken\nFor all we know\nThis void will grow and everything's\nIn vain\nDistressing you though it leaves me open\nFeels so right\nBut I'll end this all before it gets me\n[Chorus]\nCall your name every day\nWhen I feel so helpless\nI've fallen down\nBut I'll rise above this, rise above this\nCall your name every day\nWhen I feel so helpless\nI've fallen down\nBut I'll rise above this, rise above this doubt\n[Guitar Solo]\n[Bridge]\nI'll mend myself before it gets me\nI'll mend myself before it gets me\nI'll mend myself before it gets me\nI'll mend myself before it gets me"
The Way That I Love You,Ashanti,,7LFcepuZqkpghbKnslItnx,47,2008-01-01,day,0.544,0.895,3,-4.124,0,0.114,0.0188,0.00132,0.0571,0.463,79.788,4,267680,"[Chorus]\nAfter all of the times that we tried\nI found out we were living a lie\nAnd after all of this love that we made\nI know now you don't love me the same\nThe way that I love (The way that I love)\nThe way that I love (The way that I love)\nThe way that I love (The way that I love you)\n[Verse 1]\nI woke up kind of early today and something told me from that moment it wouldn't be the same\nFelt like you were hiding something, but I didn't push it\nI didn't complain or say nothing\nI tried to act like I didn't see it\n'Cause deep down, I knew I didn't wanna believe it\nThere it was, it was you and her, you left your sidekick on the nightstand\nAnd I read\n[Pre-Chorus]\nEverything you did and everything you said\nNow I'm standing here looking like damn\nI thought it was you and I\nNow all I got to say is why\n[Chorus]\nAfter all of the times that we tried\nI found out we were living a lie\nAnd after all of this love that we made\nI know now you don't love me the same\nThe way that I love (The way that I love)\nThe way that I love (The way that I love)\nThe way that I love (The way that I love you)\nOhh, ohh, ohh"
Homecoming,Kanye West,Chris Martin,4iz9lGMjU1lXS51oPmUmTe,79,2007-09-11,day,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,4,203493,"[Intro: Kanye West]\nYeah\nAnd you say Chi city!\nChi city! Chi city!\n[Chorus: Chris Martin & \nKanye West\n]\nI'm comin' home again\nDo you think about me now and then? \n(Yeah)\nDo you think about me now and then?\n'Cause I'm comin' home again \n(Ow!)\n-Min' home again\n[Verse 1: Kanye West]\nI met this girl when I was three years old\nAnd what I loved most, she had so much soul\nShe said, ""Excuse me, little homie, I know you don't know me\nBut my name is Windy and I like to blow trees.""\nAnd from that point, I never blow her off\nNiggas come from out of town, I like to show her off\nThey like to act tough, she like to toe 'em off\nAnd make 'em straighten up their hat 'cause she know they soft\nAnd when I grew up, she showed me how to go downtown\nIn the nighttime, her face lit up, so astoundin'\nI told her in my heart is where she'll always be\nShe never messed with entertainers 'cause they always leave\nShe said, ""It felt like they walked and drove on me.""\nKnew I was gang affiliated, got on TV and told on me\nI guess that's why last winter she got so cold on me\nShe said, ""'Ye, keep makin' that, keep makin' that platinum and gold for me!""\n[Chorus: Chris Martin]\nI'm comin' home again\nDo you think about me now and then?\nDo you think about me now and then?\n'Cause I'm comin' home again\n-Min' home again\nDo you think about me now and then?\nDo you think about me now and then? Oh!\nNow I'm comin' home again\nMaybe we can start again"
Touch My Body,Mariah Carey,,2aEuXA1KswHlCGPOuPmCOW,70,2008-04-15,day,0.714,0.665,4,-7.736,0,0.0509,0.0996,0,0.226,0.842,78.515,4,204733,"[Intro]\nMC!\nUh, uh, uh, in the place to be\nOh yeah, oh yeah, oh yeah, oh yeah, oh yeah\nOh yeah, oh yeah, oh yeah, oh yeah\n[Verse 1]\nI know that you've been waiting for it, I'm waiting too\nIn my imagination, I'd be all up on you\nI know you got that fever for me: hundred and two\nAnd boy, I know I feel the same\nMy temperature's through the roof\n[Pre-Chorus]\nIf there's a camera up in here\nThen it's gonna leave with me when I do, I do\nIf there's a camera up in here\nThen I'd best not catch this flick on YouTube, YouTube\n'Cause if you run your mouth\nAnd brag about this secret rendezvous\nI will hunt you down\n'Cause they be all up in my business like a Wendy interview\nBut this is private, 'tween you and I\n[Chorus]\nTouch my body, put me on the floor\nWrestle me around, play with me some more\nTouch my body, throw me on the bed\nI just wanna make you feel like you never did\nTouch my body, let me wrap my thighs\nAll around your waist, just a little taste\nTouch my body, know you like my curves\nCome on and give me what I deserve\nAnd touch my body\n[Verse 2]\nBoy, you can put me on you like a brand new white tee\nI'll hug your body tighter than my favorite jeans\nI want you to caress me like a tropical breeze\nAnd float away with you in the Caribbean Sea"
The Boss,Rick Ross,T-Pain,3n5qF6aprwEIjHWuH5jECM,55,2008-01-01,day,0.423,0.842,7,-4.072,1,0.357,0.00876,0,0.309,0.611,83.59,4,225653,"[Intro: Rick Ross & \nT-Pain\n]\nRick Ross (\nThe Boss\n)\nT-Pain \n(\nJ-J-J-J-J.R\n)\n[Chorus: T-Pain & \nRick Ross\n]\nI got a fresh line-up, yeah, a fresh outfit\n'Bout to have the parkin' lot on smash\nPlus I got a Chevy wit a fo'-fifty-fo' in the hood\nThat bitch got 125 on the dash, \nShe like 'em gangsta cause\nI'm the biggest boss that you seen thus far\nI'm the, I'm the biggest boss that you seen thus far\n (\nHey!\n)\nI'm the biggest boss that you seen thus far\nCause it's just another day in the life of the goddamn boss\n[Verse 1: Rick Ross]\nI don't make love, baby we make magic\nCome home with a thug, let's get shit crackin'\nAlways wear a plastic, baby cause shit happens\nShe leaked the back seat, just to freak in the Magnum\nHopped out the Magnum, hopped in the Tre'\nJust to let the top back and thank God for the day\nWho gives a fuck what a hater gotta say?\nI made a couple million dollars last year dealin' weight\nStill in the streets, strapped with them thangs\nShe in love with the G, so she tatted my name (Ross!)\nI'm the biggest boss that you seen thus far\nTen black Maybachs back to back in a lane\nI'mma make it rain\n, and I'mma make it back\nYou are just a lame lil' homie, that's a fact\nWorkin' with the police, actin' like you know me\nFresh out of jail, already in yo' hoe cheeks\n[Chorus: T-Pain & \nRick Ross\n]\nI got a fresh line-up, yeah, a fresh outfit\n'Bout to have the parkin' lot on smash\nPlus I got a Chevy wit a fo'-fifty-fo' in the hood\nThat bitch got 125 on the dash, \nShe like 'em gangsta cause\nI'm the biggest boss that you seen thus far\nI'm the, I'm the biggest boss that you seen thus far\n (\nHey!\n)\nI'm the biggest boss that you seen thus far\nCause it's just another day in the life of the goddamn boss"
She Got It,2 Pistols,"T-Pain,Tay Dizm",11WuptzKtcVfPMYaf5aook,53,2008-01-01,day,0.53,0.745,10,-6.19,0,0.106,0.00436,0,0.345,0.269,134.068,4,274053,"[Intro: 2 Pistols & \nT-Pain\n]\nJ.U.S.T.I.C.E. League\nYeah, 2 Pistols\nT-Pain\n""She Got It""\nYeah, yeah\nYeah, yeah, hey\n[Chorus: T-Pain & \n2 Pistols\n]\nI know she got it 'cause she lookin' at me like she want it (Want it)\nShe drop it low, make me wanna throw some D's on it (Hey)\nWhatever it is, you can't stop it, 'cause she get low\nWhen she on that pole, and that lets me know\n(She got it) She got it (She got it), she got it\n(She got it) She got it (She got it)\nWoo-ooh (She got it), she got it (She got it) (Psst, ayy, lil' mama)\nWoah-oh (She got it), shawty (She got it) (\nLemme holla at you for a second, haha\n)\n[Verse 1: 2 Pistols & \nT-Pain\n]\nExcusez-moi, let me talk to you for a second (Second)\nLittle mama so fine, she got the whole squad sweatin'\n(Damn) ""How you fit all that in them jeans?""\nWas the question that I asked, followed by, ""Let me buy you a drink, drink""\nYoung boss baby (Young boss), I treat you, treat you to the finer things\nNeck bling, wrist bling, weddin' ring, nah, I'm playin'\nMight light your neck and your wrist\nBut you gotta ride nice dick and uh, take trips with the bricks, hah (Oh yeah)\nShe got it (\nShe got it\n), she got it (\nShe got it\n), that's what Pain sayin'\nThem other niggas lame, man, lil' mama, I got the game plan\n2 Pistols, BMU boss\nI make it happen while they talk, ridin' 6's while they walk (\nHey\n)\n[Chorus: T-Pain]\nI know she got it 'cause she lookin' at me like she want it (Want it)\nShe drop it low, make me wanna throw some D's on it (Hey)\nWhatever it is, you can't stop it, 'cause she get low\nWhen she on that pole, and that lets me know\n(She got it) She got it (She got it), she got it\n(She got it) She got it (She got it)\nWoo-ooh (She got it), she got it (She got it)\nWoah-oh (She got it), shawty (She got it)\n[Interlude: T-Pain, \n2 Pistols\n & \nCarlyle Anderson\n]\n(Hoo-ooh, hey, hoo-ooh, hey)\n(Hoo-ooh, she got it) She got it (\nShe got it, she got it\n) (She got it, hey)\n(Hoo-ooh, hey, hoo-ooh, hey)\n(Hoo-ooh, she got it) She got it (\nShe got it, she got it\n) (She got it) Whoa-oh\n(Hoo-ooh) \nShorty knows she's got it, got it\n (Hey), \ngot it\n (Hoo-ooh), \ngot it\n (Hey)\n(Hoo-ooh, she got it) She got it (\nShe got it, she got it\n) (She got it, hey)\n(Hoo-ooh) \nShorty knows she's got it, got it\n (Hey), \ngot it\n (Hoo-ooh), \ngot it\n (Hey)\n(Hoo-ooh, she got it) She got it (She got it)"
Picture To Burn,Taylor Swift,,32mVHdy0bi1XKgr0ajsBlG,67,2006-10-24,day,0.658,0.877,7,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586,4,173067,"[Verse 1]\nState the obvious, I didn't get my perfect fantasy\nI realize you love yourself more than you could ever love me\nSo go and tell your friends that I'm obsessive and crazy\nThat's fine, you won't mind if I say\nBy the way\n[Chorus]\nI hate that stupid old pickup truck you never let me drive\nYou're a redneck heartbreak who's really bad at lying\nSo watch me strike a match on all my wasted time\nAs far as I'm concerned, you're just another picture to burn\n[Verse 2]\nThere's no time for tears\nI'm just sitting here planning my revenge\nThere's nothing stopping me\nFrom going out with all of your best friends\nAnd if you come around saying sorry to me\nMy daddy's gonna show you how sorry you'll be\n[Chorus]\n'Cause I hate that stupid old pickup truck you never let me drive\nYou're a redneck heartbreak who's really bad at lying\nSo watch me strike a match on all my wasted time\nAs far as I'm concerned, you're just another picture to burn\n[Bridge]\nAnd if you're missing me, you'd better keep it to yourself\n'Cause coming back around here would be bad for your health\n[Chorus]\n'Cause I hate that stupid old pickup truck you never let me drive\nYou're a redneck heartbreak who's really bad at lying\nSo watch me strike a match on all my wasted time\nIn case you haven't heard\nI really really hate that\nStupid old pickup truck you never let me drive\nYou're a redneck heartbreak, who's really bad at lying\nSo watch me strike a match on all my wasted time\nAs far as I'm concerned, you're just another picture to burn"
