song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
March 14,Drake,,09lmraDvzBT3pUQ2rUtJzK,54,2018-06-29,day,0.558,0.414,10,-7.355,0,0.358,0.405,0.0,0.36,0.318,127.094,4,309560,
Done for Me (feat. Kehlani),Charlie Puth,Kehlani,1lsBTdE6MGsKeZCD6llNu7,68,2018-05-11,day,0.856,0.632,6,-3.692,0,0.074,0.193,0.0,0.0688,0.697,112.009,4,180493,"[Intro: Charlie Puth]\nOoh-ooh, ooh-ooh-ooh\nOh, oh-oh, yeah\n[Verse 1: Charlie Puth]\n(Yeah) What you thinking?\nYou think that you could be better off with somebody new\n(No, oh, oh, baby, no)\nYou say you're leavin'\nWell, if you wanna leave, there ain't nobody stopping you\n(No, oh, oh, baby, no)\n[Pre-Chorus: Charlie Puth]\nI won't beg for your love\nWon't say, ""Please""\nI won't fall to the ground on my knees\nYou know I've given this everything\nBaby, honestly, baby, honestly\n[Chorus: Charlie Puth]\nI lie for you, baby\nDie for you, baby\nCry for you, baby\nBut tell me what you've done for me\nFor you, baby\nAnd only you, baby\nThe things I do, baby\nBut tell me what you've done for me\n[Verse 2: Kehlani]\nI never cheated (I never cheated)\nDeleted everyone 'cause they made you uncomfortable\n(No, oh, oh, baby, no)\nThese accusations (These accusations)\nI can't apologize for something that I didn't do\n(No, oh, oh, baby, no)\n[Pre-Chorus: Kehlani & \n(Charlie Puth)\n]\nI won't beg for your love\nWon't say, ""Please"" \n(\nOh no, I won't say, ""Please""\n)\nI won't fall to the ground on my knees \n(On my knees)\nYou know I've given this everything \n(Oh, oh)\nBaby, honestly, \n(Baby, honestly)\n, baby, honestly \n(Whoa)"
Esskeetit,Lil Pump,,44KKhCyI0BGS6LvVyDqJtH,56,2018-04-13,day,0.934,0.505,11,-7.648,1,0.168,0.0229,0.0,0.0867,0.691,139.93,4,181714,"[Intro]\nCB on the beat\nOnly wear designer, esskeetit\nOoh, Lil Pump\nYeah, yeah, ooh, brrt\nWow, ooh, wow (Yeah)\nYeah, ooh (Ooh)\n[Chorus]\nOnly wear designer, esskeetit (Ooh)\nHoppin' out the Wraith, esskeetit (Esskeetit)\nSmashin' on your bitch, esskeetit (Ooh)\nRunnin' up a check with no limit (Chyeah)\nPoppin' on X, poppin' on X (Brrt), poppin' on X, pills (Chyeah, X)\nGot a new car, got a new bitch (Ooh, chyeah)\nAnd I got a new deal (Ooh)\nOnly wear designer, esskeetit (Esskeetit)\nHoppin' out the Wraith, esskeetit (Ooh)\nSmashin' on your bitch, esskeetit (Esskeetit)\nRunnin' up a check with no limit (Ooh)\nPoppin' on X, poppin' on X, poppin' on X, pills (Poppin' on X)\nGot a new car, got a new bitch (Chyeah)\nAnd I got a new deal (Yuh)\n[Verse 1]\nPull up to the crib like, ""What up, bitch?"" (Ooh)\nGot a penthouse sittin' on my wrist (Brrt)\nAnd my grandma sippin' on Actavis (Act')\nGot a lot of ice, and I'm cold as shit\nAnd these bitches love to talk a lot (Ooh)\nPull out the Porsche out the car garage (Brrt)\nAnd I ain't never had a job (Nah)\nI'm high as fuck, took a trip to Mars (Goddamn)\nIce on ice on ice (Ice)\nTook a private jet to Dubai (Ooh)\nBitch, you better buy your own flight\nBust down smack with no light (Yeah)\nAnd she show titties on Skype, yeah (Ooh)\nSmoke quarter pound to the face, esskeetit\nEverything that you done did, I done did it\nPockets on swole like it's 24 Fitness (Chyeah)\n800 bands just layin' in the kitchen (Goddamn)\n[Chorus]\nOnly wear designer, esskeetit (Ooh)\nHoppin' out the Wraith, esskeetit (Brrt, esskeetit)\nSmashin' on your bitch, esskeetit (Chyeah, ooh)\nRunnin' up a check with no limit (Chyeah)\nPoppin' on X, poppin' on X (Brrt), poppin' on X, pills (Chyeah, X)\nGot a new car, got a new bitch (Ooh, chyeah)\nAnd I got a new deal (Ooh)\nOnly wear designer, esskeetit (Esskeetit)\nHoppin' out the Wraith, esskeetit (Ooh)\nSmashin' on your bitch, esskeetit (Esskeetit)\nRunnin' up a check with no limit (Ooh)\nPoppin' on X, poppin' on X, poppin' on X, pills (Poppin' on X)\nGot a new car, got a new bitch\nAnd I got a new deal (Brrt, yuh)"
Everybody Dies In Their Nightmares,XXXTENTACION,,3GVkPk8mqxz0itaAriG1L7,84,2017-08-25,day,0.734,0.57,7,-7.066,0,0.133,0.847,2.14e-05,0.112,0.689,129.953,4,95467,"[Intro: Shiloh Dynasty]\nOoh, ahh, ahh, ahh\nDon't go, don't go to sleep\nDon't go, stay up and\n[Chorus: XXXTENTACION]\nTired of feelin' like I'm trapped in my damn mind\nTired of feelin' like I'm wrapped in a damn lie\nTired of feelin' like my life is a damn game\nNigga really wanna die in the night time\n[Verse: XXXTENTACION]\nOnly time I feel pain, when I'm feelin' love\nThat's why it's tatted on my face that I'm damn numb\nOnly tell you 'bout my mind when I'm all alone\nThat's why I'm never really 'lone in the night time\nChange hoes like clothes, I can't get attached\n'Cause these hoes fire starters like lit matches\nI've been feelin' really lost, duckin' all attachments\nI don't really go outside 'cause I hate traffic\nI don't wanna go outside, get caught in traffic, traffic\n[Bridge: Shiloh Dynasty]\nOoh, ahh, ahh, ahh\nDon't go, don't go to sleep\nDon't go, stay up and\n[Chorus: XXXTENTACION]\nTired of feelin' like I'm trapped in my damn mind\nTired of feelin' like I'm wrapped in a damn lie\nTired of feelin' like my life is a damn game\nNigga really wanna die in the night time\nTired of feelin' like I'm trapped in my damn mind\nTired of feelin' like I'm wrapped in a damn lie\nTired of feelin' like my life is a damn game\nNigga really wanna die in the night time\nTired of feelin' like I'm trapped in my damn mind\nTired of feelin' like I'm wrapped in a damn lie\nTired of feelin' like my life is a damn game\nNigga really wanna die in the night time\nNigga really wanna die in the night time\nNigga really wanna die in the night time\nNigga really wanna die in the night time, uh\nNigga really wanna die in the night time, uh\nNigga really wanna die in the night time"
Yikes,Kanye West,,1qsHYUd2c1wFGcn7e63QmG,67,2018-06-01,day,0.683,0.776,1,-3.251,0,0.341,0.15,0.0,0.227,0.223,173.996,4,188773,"[Chorus]\nShit could get menacin', frightenin', find help\nSometimes I scare myself, myself\nShit could get menacin', frightenin', find help\nSometimes I scare, myself, myself\n[Verse 1]\nTweakin', tweakin' off that 2C-B, huh\nIs he gon' make it? TBD, huh\nThought I was gon' run, DMC, huh\nI done died and lived again on DMT, huh\nSee, this a type of high that won't come down\nThis the type of high that get you gunned down\nYeezy, Yeezy trollin' OD, huh\nTurn TMZ to Smack DVD, huh\nRussell Simmons wanna pray for me too\nI'ma pray for him 'cause he got MeToo'd\nThinkin' what if that happened to me too\nThen I'm on E! News\n[Chorus]\nShit could get menacin', frightenin', find help\nSometimes I scare myself, myself\nShit could get menacin', frightenin', find help\nSometimes I scare myself, myself\n[Verse 2]\nAyy, hospital band a hundred bands, fuck a watch\nHundred grand'll make your best friends turn to opps\nI hear y'all bringin' my name up a lot\nGuess I just turned the clout game up a notch\nSee, y'all really shocked, but I'm really not\nYou know how many girls I took to the titty shop?\nIf she get the ass with it, that's a 50 pop\nI still bring the bad bitches in the city out\nUh, just a different type of leader\nWe could be in North Korea, I could smoke with Wiz Khalifa, uh\nTold my wife I've never seen her\nAfter I hit it, bye Felicia, that's the way that I'ma leave it up\n[Chorus]\nShit could get menacin', frightenin', find help\nSee, this is why all the bitches fuck with Ye!\nFuck what they talkin' 'bout!\nSometimes I scare myself, myself\nThey take me on meds, off meds, ask yourself\nShit could get menacin', frightenin', find help\nAsk your homegirl right now, ""Look, you had a shot at Ye?""\nSometimes I scare myself, myself\nYou'd drop everything!"
Downtown's Dead,Sam Hunt,,5eFfsbjSouG8qOpg9ZqDl6,50,2018-05-16,day,0.624,0.696,11,-6.006,1,0.0469,0.109,0.0,0.132,0.392,82.001,4,213987,"[Intro]\nThanks, Hannah, thanks for coming back\n[Verse 1]\nThe city's so in style\nAll you see for miles are people spilling in and out of cars\nMan, all of these bars are making a killin'\nEverywhere I go looks like the place to be\nI see people that I know, but I feel like there's no one here but me\n[Chorus]\nDowntown's dead without you\nGirls walk by and friends say hi\nBut Friday night, it might as well be just another\nTuesday night without you\nAs long as you're still in my head\nThere ain't no way that I can paint a ghost town red\nDowntown's dead, downtown's dead, yeah\n[Verse 2]\nThey're dancing in the strobes\nOut here in the throes of loud house music\nEverything's a blur\nI don't hear the words, but lips are moving\nTried to get involved, but I've 'bout had enough\nPeople wall to the wall\nAnd I'm just holdin' it up 'cause\n[Chorus]\nDowntown's dead without you\nGirls walk by and friends say hi\nBut Friday night, it might as well be just another\nTuesday night without you\nAs long as you're still in my head\nThere ain't no way that I can paint a ghost town red\nDowntown's dead, downtown's dead\n[Bridge]\nFree drinks, bright lights\nWhat am I doing with my life?\nOkay, I quit, I've had enough of this\n'Cause people are losing their minds\nCan't get you out of my head\nI'm calling it a night\nI'm crawling back to your bed"
JAPAN,Famous Dex,,5PTG6rrL6EPFD9E2QMI2pl,71,2018-04-06,day,0.733,0.678,6,-7.771,1,0.438,0.121,0.0,0.344,0.841,175.985,4,142000,"[Intro]\nYou know what I'm sayin'\nI just- that's just how I like to do it, know what I’m sayin' (Dexter)\nMy real name is Dexter, haha\nI got a lot of more diamonds, too\nI just got new diamonds, by the way\nUh, whoa\nDexter, huh\n(Uh, yeah, uh, what?)\nBaby girl, what you doin', where your mans?\n (Uh, where your man?)\nI just popped a Xan, fifty thousand in Japan (Fifty thousand in Japan)\n, ayy, huh\nYou know what I'm sayin'\nI ain't doin' no playin', baby, you dig? (Dexter)\nDexter (Dexter)\nOoh, huh, wait, what\n(Uh, yeah, uh, what?)\n[Chorus]\nBaby girl, what you doin', where your mans? (Uh, where your man?)\nI just popped a Xan, fifty thousand in Japan (Fifty thousand in Japan)\n, huh\nI ain't doin' no playin', these red bottoms, not no Vans\nAnd she tellin' all her friends, I might put 'em on the 'Gram, ayy (Yeah, Dexter)\nBaby girl, what you doin', where your mans? (Where your man, baby?)\nI just popped a Xan, fifty thousand in Japan (Fifty thousand in Japan)\n, huh\nI ain't doin' no playin', these red bottoms, not no Vans\nAnd she tellin' all her friends (Dexter), I might put 'em on the 'Gram (Uh, yeah, Dexter)\n[Verse 1]\nBaby girl, what you doin', what's your name? (Baby girl, what)\nI ain't playin' no games, see these diamonds in my chain? (See these diamonds in my chain)\nSmokin' Mary Jane, yeah, I took it to the brain\nAnd she fuckin' for the fame, so I fuck her in my Range, ooh (Skr, skr)\nGet that money to the top, never stop, ooh (Dexter)\nMixin' red with Wock, used to sell that boy rerock, ooh (Yeah, Dexter)\nBut I'm the man (Huh), Cuban diamonds dance, huh\nHad to fuck her friend, I might put it on the 'Gram\n[Chorus]\nBaby girl, what you doin', where your mans? (Where your)\nI just popped a Xan, fifty thousand in Japan (Fifty thousand in Japan)\nI ain't doin' no playin', these red bottoms, not no Vans\nAnd she tellin' all her friends, I might put 'em on the 'Gram, ayy (Yeah, Dexter)\nBaby girl, what you doin', where your mans? (Where your man, baby?)\nI just popped a Xan, fifty thousand in Japan (Fifty thousand in Japan)\nI ain't doin' no playin', these red bottoms, not no Vans\nAnd she tellin' all her friends, I might put 'em on the 'Gram (Uh, yeah, Dexter, yeah, what?)"
Me Niego (feat. Ozuna & Wisin),Reik,"Ozuna,Wisin",4ggiDYAkJ7Yk8d5xOr7Xjo,73,2019-05-31,day,0.777,0.782,0,-4.435,0,0.0907,0.0505,0.0,0.64,0.773,94.023,4,221653,"[Letra de ""Me Niego"" ft. Wisin, Ozuna]\n[Verso 1: Reik, \nOzuna\n]\nEs difícil abrir mis ojos y ya no verte\nTu olor en la cama aún sigue intacto (\noh-oh-oh\n)\nTe he buscado en mis sueños deseando tenerte\nY no encuentro tu rostro por más que trato\n[Pre-Coro: Reik]\nAún quedan tus retratos\nEn cada rincón de la casa\nY el silencio me habla de ti\nEs que sobra tanto espacio\nDesde que no estás (oh-oh)\nDaría todo lo que hoy me queda por tenerte\nPor que vuelvas\n[Coro: Ozuna, \nReik\n]\nEs que me niego a perderte (\na perderte\n)\nA más nunca verte (\nnunca verte\n)\nMe niego a aceptar\nQue lo nuestro ya se acabó\nY es que me niego a perderte\nA más nunca verte\nMe niego a aceptar\nQue lo nuestro ya se acabó\n(que lo nuestro ya se acabó, Ozuna)\n[Verso 2: Ozuna, \nWisin\n]\nNo puedo asimilar\nQue ya tú no estás, sin ti nada es igual\nSé que por el mundo no hay otra similar\n¿Qué tú me hiciste que no te puedo olvidar?\nAy 'ombe, tú me quiere' a tu manera (\npah-pah\n)\nMi mente quisiera que otra me quisiera (\npah\n)\nMi corazón dice que por ti espera\nQue por que volviera' daría lo que fuera (\nyeh\n)\n[Puente: Ozuna, \nWisin\n]\nPero es que tú chica con ese piquete (\ntah\n)\nDices que me olvidaste y en tus ojos veo que mientes (\ntah\n)\nAhora puedo decir sufrir de amor lo que se siente\nTe sacaré 'e mi mente y eso será de repente\nPero es que tú chica con ese piquete\nDices que me olvidaste y en tus ojos veo que mientes\nAhora puedo decir sufrir de amor lo que se siente (\noh-oh-oh\n)\nTe sacaré 'e mi mente y eso será de repente (\nlet's go\n)"
the remedy for a broken heart (why am I so in love),XXXTENTACION,,4UKCKdYiLN6IMA5ZESUTL7,80,2018-03-16,day,0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4,160184,"[Refrain]\nWhy am I so in love?\nWhy am I so in love?\nWhy am I so in love?\nI don't know why\n[Verse]\nSteady tryin' to maintain\nSame things that'll blow a bitch mind frame\nMy brain can't fathom what the hate say\nHe say, she say, how 'bout me say?\nGet the Vis-a, headed to the islands A-S-A-P\nWhat's that on my shawty wrist? That's a AP\nI'm the type to save a bitch, C-A-P-E\nFeelin' like ET, flyin' out of the Addy\nFuckin' on shawty, she baddie, casual convo then at it\nI mean I'm better than better, maybe I'm lyin'\nI'm sadder than most of y'all with the money and the freedom, nigga\nWhat is money really worth if it ain't love?\nI'ma find a perfect balance, it's gon' take time\nI heard shawty still in love through the grapevine\nHeard shawty still in love through the grapevine\nHeard shawty in love through the grapevine\n[Chorus]\nMix a little bit of weed with a little bit of cash\nWith a little bit of this, with a little bit of that\nWe gon' be al-, we gon' be al- (right)\nWe gon' be al- (right) we gon' be al-\nMix a little bit of weed with a little bit of cash\nWith a little bit of this, with a little bit of that\nWe gon' be al-, we gon' be alright\nWe gon' be al- (right) we gon' be al-\nMix a little bit of weed with a little bit of cash\nWith a little bit of this, with a little bit of that\nWe gon' be al-, we gon' be al (right)\nWe gon' be alright, we gon' be al-\nMix a little bit of weed with a little bit of cash\nWith a little bit of this, with a little bit of that\nWe gon' be al- (right) we gon' be al-\nWe gon' be al- (right) we gon' be al-\n[Refrain]\nWhy am I so in love?\nI don't know why\nWhy am I so in love?\nI don't know why\n[Bridge]\nShe said I, oh, I, am fallin' for you, fallin' for you\nI, oh, I, am fallin' for you, fallin' for you\nI, oh, I, am fallin' for you, fallin' for you\nI, oh, I, am fallin' for you, fallin' for you"
I Lived It,Blake Shelton,,5slddJ629YcePvqD6Uyk8r,54,2017-11-03,day,0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,4,219600,"[Verse 1]\nDaddy drove the wheels off a flatbed Ford\nFlies found a hole in the old screen door\nGranny said the dress that my sister wore\nTo church wasn't long enough\nMama poured grease in a Crisco can\nPut a hundred thousand miles on a Sears box fan\nUncle Joe put tobacco on my hand\nWhere them yellow jackets torn me up\nAnd I ain't making this up\n[Chorus]\nOh, you think I'm talking crazy in a different language\nYou might not understand\nOh, that's alright, that's just the kind of life\nThat made me who I am\nJust taking my mind on a visit, back in time 'cause I miss it\nYou wouldn't know to love it like I love it\nUnless you lived it and man, I lived it\n[Verse 2]\nGranddaddy smoked Salems with the windows up\nDrove me around in the back of that truck\nWe drank from the hose and spit in the cup\nWe all survived somehow\nThem ol' Duke boys were flattening the hills\nHollywood was fake, wrestling was real\nWouldn't dream of spending that two dollar bill\nFrom pushing a lawn mower around\nI'd go back there right now\n[Chorus]\nOh, you think I'm talking crazy in a different language\nYou might not understand\nOh, that's alright, that's just the kind of life\nThat made me who I am\nJust taking my mind on a visit, back in time 'cause I miss it\nYou wouldn't know to love it like I love it\nUnless you lived it and man, I lived it\nOh man, I lived it"
Plug Walk,Rich The Kid,,1ZAyjvIk9YiD76yYy0TEG6,71,2018-03-30,day,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,4,175230,"[Intro]\nAyy, ayy (\nTheLabCook\n)\n[Chorus]\nPlug walk (Plug walk, plug, plug)\nI don't even understand how the fuck my plug talk\n(Huh? what, what?)\nPick him up in a space coupe, I don't let my plug walk\n(Skrrt, pull up in a space coupe)\nNew freak, had to cut my other lil' bitch off (Ooh, ooh, lil' bitch)\n50K, you could come and book a nigga for a plug walk\n[Verse 1]\nYou can't reach me (What?)\nSpace coupe like E.T. (E.T.)\nIt's the plug tryna call me (Skrrt, skrrt)\nI was up trappin' early in the morning (Plug)\nOoh, on the wave like a durag (Durag)\nPussy nigga callin' for his boo back (Pussy)\nPlug walk, Gucci on my shoe racks (Gucci)\nWalk up in the house, where the stove at? (Hit a rat-a-tat)\n'Til I ran into the plug ('til I ran into)\n \n'til I ran into the mud (To the mud)\nI done ran into some racks, I done ran into your girl ( 'to your girl)\nWhy the plug show me love? (Show me love)\nI done came up from a dub (Huh?)\n[Chorus]\nPlug walk (Plug walk, plug, plug)\nI don't even understand how the fuck my plug talk\n(Huh? what, what?)\nPick him up in a space coupe, I don't let my plug walk\n(Skrrt, pull up in a space coupe)\nNew freak, had to cut my other lil' bitch off (ooh, ooh, lil' bitch)\n50K, you could come and book a nigga for a plug walk\n[Verse 2]\nBig ol' Bentley, it's a spaceship (Woah)\nCall me on my phone, I don't say shit (What?)\nI make money when I talk (When I talk)\nI'm a boss, take a loss (I'm a what?)\nI could introduce you to the plug (To the plug)\nBitch, this ain't no Henny in my cup (Lil' bitch)\nStayed down, now the racks up (Racks up)\nShe gon' let me fuck, ass up\n (Ass up)\nPlug, I stuck kis in the Louis V (Louis V)\nFuck 12, I’m a G, ain't no stoppin' me (Ain't no stoppin' me)\nAnd my wrist is on overseas (Drip)\nRich nigga, you can't talk to me (Rich)"
Walk It Talk It,Migos,Drake,6n4U3TlzUGhdSFbUUhTvLP,75,2018-01-26,day,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,4,276147,"[Intro: Quavo]\nYeah, yeah (\nDeko\n)\nWoah, hold on (\nOG Parker\n)\nUh\n[Chorus: Quavo]\nWalk it like I talk it (Walk it)\nWalk it like I talk it\nWalk it, walk it like I talk it (Woo)\nWalk it like I talk it (Yeah)\nWalk it like I talk it (Walk it)\nWalk it like I talk it\nWalk it, walk it like I talk it (Woo)\nWalk it like I talk it (Hey)\nWalk it like I talk it (Walk it)\nWalk it like I talk it (Walk it)\nWalk it like I talk it\nWalk it, walk it like I talk it (Woo)\nWalk it like I talk it (Talk it)\nWalk it like I talk it (Ayy)\nWalk it like I talk it (Woo)\nWalk it, walk it like I talk it (Yeah)\n[Verse 1: Quavo]\nTake my shoes and walk a mile\nSomethin' that you can't do (Woo, hey)\nBig talks of the town, big boy gang moves (Gang moves)\nI like to walk around wit' my chain loose (Chain, chain)\nShe just bought a new ass but got the same boobs (Same boobs)\nWhippin' up dope, scientist\n(Whip it up, whip it up, cook it up, cook it up, skrr, skrr)\nThat's my sauce, where you find it?\n(That's my sauce, look it up, look it up, find it)\nAddin' up checks, no minus\n(Add it up, add it up, add it up, add it up, yeah)\nGet your respect in diamonds (Ice, ice, ice, ice, ice, ice)\nI bought a Plain Jane Rollie\n, these niggas bought they fame (Woo)\nI think my back got scoliosis 'cause I swerve the lane (Skrr)\nHeard you signed your life for that brand new chain (I heard)\nThink it came with stripes but you ain't straight with the gang (Gang, gang)\n[Chorus: Quavo]\nWalk it like I talk it (Walk it), walk it like I talk it (Yeah)\nWalk it, walk it like I talk it (Talk it), walk it like I talk it (Woo)\nWalk it like I talk it (Walk it), walk it like I talk it\nWalk it, walk it like I talk it (Talk it), walk it like I talk it (Let's go)\nWalk it like I talk it (Walk it), walk it like I talk it (Woo)\nWalk it like I talk it, walk it, walk it like I talk it (Hey)\nWalk it like I talk it (Walk it), walk it like I talk it (Yeah)\nWalk it like I talk it, walk it, walk it like I talk it"
rockstar (feat. 21 Savage),Post Malone,21 Savage,0e7ipj03S05BNilyu5bRzt,85,2018-04-27,day,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,4,218147,"[Intro: Post Malone]\nHahahahaha\nTank God\nAyy, ayy\n[Chorus: Post Malone]\nI've been fuckin' hoes and poppin' pillies\nMan, I feel just like a rockstar (Star, ayy, ayy)\nAll my brothers got that gas\nAnd they always be smokin' like a Rasta ('Sta)\nFuckin' with me, call up on a Uzi\nAnd show up, man, them the shottas ('Tas)\nWhen my homies pull up on your block\nThey make that thing go grrra-ta-ta-ta (Ta, pow, pow, pow, ayy, ayy)\n[Verse 1: Post Malone]\nSwitch my whip, came back in black\nI'm startin' sayin', ""Rest in peace to Bon Scott"" (Scott, ayy)\nClose that door, we blowin' smoke\nShe ask me light a fire like I'm Morrison ('Son, ayy)\nAct a fool on stage\nProlly leave my fuckin' show in a cop car (Car, ayy)\nShit was legendary\nThrew a TV out the window of the Montage\nCocaine on the table, liquor pourin', don't give a damn\nDude, your girlfriend is a groupie, she just tryna get in\nSayin', ""I'm with the band"" (Ayy, ayy)\nNow she actin' outta pocket, tryna grab up on my pants\nHundred bitches in my trailer say they ain't got a man\nAnd they all brought a friend (Yeah, ayy, ayy, ayy)"
F**k Love,XXXTENTACION,,,,,,,,,,,,,,,,,,,
Heaven,Kane Brown,,1HXy5I3HTWq8OvxCn0z7G7,74,2017-10-06,day,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4,179507,"[Intro]\nHmm\n[Verse 1]\nThis is perfect\nCome kiss me one more time\nI couldn't dream this up\nEven if I tried\nYou and me in this moment\nFeels like magic, don't it?\nI'm right where I wanna be\n[Chorus]\nEverybody's talkin' about heaven like they just can't wait to go\nSayin' how it's gonna be so good, so beautiful\nLyin' next to you, in this bed with you, I ain't convinced\n'Cause, I don't know how, I don't know how Heaven, Heaven\nCould be better than this\n[Verse 2]\nI swear you're an angel\nSent to this world\nWhat did I do right to deserve you, girl?\nI could stay here forever\nI'd be fine if we never\nHad to even leave this room\n[Chorus]\nEverybody's talkin' 'bout heaven like they just can't wait to go\nSayin' how it's gonna be so good, so beautiful\nLyin' next to you, in this bed with you, I ain't convinced\n'Cause, I don't know how, I don't know how Heaven, Heaven\nCould be better than this\nCould be better than this\n[Chorus]\nEverybody's talkin' 'bout heaven like they just can't wait to go\nSayin' how it's gonna be so good, so beautiful\nLyin' next to you, in this bed with you, I ain't convinced\n'Cause, I don't know how, I don't know how Heaven, Heaven\nCould be better than this (Heaven)\nCould be better than this (Heaven, Heaven)"
Havana (feat. Young Thug),Camila Cabello,Young Thug,1rfofaqEpACxVEHIZBJe6W,81,2018-01-12,day,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,4,217307,"[Intro: Pharrell Williams]\nHey\n[Chorus: Camila Cabello & \nPharrell Williams\n]\nHavana, ooh na-na (\nAyy\n)\nHalf of my heart is in Havana, ooh na-na (\nAyy, ayy\n)\nHe took me back to East Atlanta, na-na-na, ah\nOh, but my heart is in Havana (\nAyy\n)\nThere's somethin' 'bout his manners (\nUh-huh\n)\nHavana, ooh na-na (\nUh\n)\n[Verse 1: Camila Cabello & \nPharrell Williams\n]\nHe didn't walk up with that ""how you doin'?"" (\nUh\n)\nWhen he came in the room\nHe said there's a lot of girls I can do with (\nUh\n)\nBut I can't without you\nI knew him forever in a minute (\nHey\n)\nThat summer night in June\nAnd papa says he got malo in him (\nUh\n)\nHe got me feelin' like...\n[Pre-Chorus: Camila Cabello & \nPharrell Williams\n]\nOoh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Ayy)\nI knew it when I met him (Ayy), I loved him when I left him\nGot me feelin' like, ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh\nAnd then I had to tell him, I had to go\nOh na-na-na-na-na (\nWoo\n)\n[Chorus: Camila Cabello & \nPharrell Williams\n]\nHavana, ooh na-na (\nAyy, hey\n)\nHalf of my heart is in Havana, ooh na-na (\nAyy, ayy, uh-huh\n)\nHe took me back to East Atlanta, na-na-na\nOh, but my heart is in Havana (\nHuh\n)\nMy heart is in Havana (\nAyy\n)\nHavana, ooh na-na\n[Verse 2: Young Thug]\n(Jeffery)\nJust graduated, fresh on campus, mmm\nFresh out East Atlanta with no manners, damn (Fresh out East Atlanta)\nBump on her bumper like a traffic jam\nHey, I was quick to pay that girl like Uncle Sam (Here you go, ayy)\nBack it on me (Back it up)\nShawty cravin' on me, get to eatin' on me (On me)\nShe waited on me (And what?)\nShawty cakin' on me, got the bacon on me (Wait up)\nThis is history in the makin', homie (Homie)\nPoint blank, close range, that B (Tah, tah)\nIf it cost a million, that's me (That's me)\nI was gettin' mula, baby"
New Rules,Dua Lipa,,2ekn2ttSfGqwhhate0LSR0,82,2017-06-02,day,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,4,209320,"[Intro]\nOne, one, one, one, one\n[Verse 1]\nTalkin' in my sleep at night, makin' myself crazy\n(\nOut of my mind, out of my mind\n)\nWrote it down and read it out, hopin' it would save me\n(\nToo many times, too many times\n)\n[Refrain]\nMy love, he makes me feel like nobody else, nobody else\nBut my love, he doesn't love me, so I tell myself, I tell myself\n[Pre-Chorus]\nOne: Don't pick up the phone\nYou know he's only callin' 'cause he's drunk and alone\nTwo: Don't let him in\nYou'll have to kick him out again\nThree: Don't be his friend\nYou know you're gonna wake up in his bed in the morning\nAnd if you're under him, you ain't gettin' over him\n[Chorus]\nI got new rules, I count 'em\nI got new rules, I count 'em\nI gotta tell them to myself\nI got new rules, I count 'em\nI gotta tell them to myself"
Wait,Maroon 5,,6AvfZXpbb6r35DfF7gHPRq,61,2018-06-15,day,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,4,190643,"[Verse 1]\nDirty looks from your mother\nNever seen you in a dress that color, no\nIt's a special occasion\nNot invited, but I'm glad I made it, oh\n[Pre-Chorus]\nLet me apologize\nI'll make up, make up, make up, make up for all those times (All those times)\nYour love, I don't wanna lose\nI'm beggin', beggin', beggin', beggin', I'm beggin' you\n[Chorus]\nWait, can you turn around, can you turn around?\nJust wait, can we work this out, can we work this out?\nJust wait, can you come here please? 'Cause I wanna be with you\nWait, can you turn around, can you turn around?\nJust wait, can we work this out, can we work this out?\nJust wait, could you come here please? 'Cause I wanna be with you\n[Verse 2]\nCan we talk for a moment?\nGot these feelings that I'm tired of holdin' on\nWasn't tryna get wasted\nI needed more than three or four to say this, oh\n[Pre-Chorus]\nLet me apologize, yeah\nI'll make up, make up, make up, make up for all those times \n(All those times)\nYour love, I don't wanna lose (Lose)\nI'm beggin', beggin', beggin', beggin', I'm begging you\n[Chorus]\nWait, can you turn around, can you turn around? (No)\nJust wait, can we work this out, can we work this out? (Just wait)\nJust wait, can you come here please? 'Cause I wanna be with you\nWait, can you turn around, can you turn around?\nJust wait, can we work this out, can we work this out? (Just wait)\nJust wait, could you come here please? (Yeah) 'Cause I wanna be with you"
