song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
In Da Club,50 Cent,,4RY96Asd9IefaL3X4LOLZ8,76,2003-02-06,day,0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,4,193467,"[Produced by Dr. Dre & Mike Elizondo]\n[Intro]\nGo, go, go, go, go, go\nGo, shawty, it's your birthday\nWe gon' party like it's your birthday\nAnd we gon' sip Bacardí like it's your birthday\nAnd you know we don't give a fuck, it's not your birthday\n[Chorus]\nYou can find me in the club, bottle full of bub'\nLook, mami, I got the X if you into takin' drugs\nI'm into havin' sex, I ain't into makin' love\nSo come give me a hug if you into gettin' rubbed\nYou can find me in the club, bottle full of bub'\nLook, mami, I got the X if you into takin' drugs\nI'm into havin' sex, I ain't into makin' love\nSo come give me a hug if you into gettin' rubbed\n[Verse 1]\nWhen I pull up out front, you see the Benz on dubs (Uh-huh)\nWhen I roll twenty deep, it's twenty nines in the club (Yeah)\nNiggas heard I fuck with Dre, now they wanna show me love\nWhen you sell like Eminem and the hoes, they wanna fuck (Woo)\nLook homie, ain't nothin' changed: hoes down, G's up\nI see Xzibit in the cut, hey, nigga, roll that weed up! (Roll it!)\nIf you watch how I move, you'll mistake me for a player or pimp\nBeen hit with a few shells, but I don't walk with a limp (I'm aight)\nIn the hood in L.A. they sayin', ""50, you hot"" (Uh-huh)\nThey like me, I want 'em to love me like they love Pac\nBut holla in New York, the niggas'll tell you I'm loco (Yeah)\nAnd the plan is to put the rap game in a chokehold (Uh-huh)\nI'm fully focused, man, my money on my mind\nGot a mil' out the deal and I'm still on the grind (Woo)\nNow shawty said she feelin' my style, she feelin' my flow (Uh-huh)\nHer girlfriend with her, they bi and they ready to go (Okay)\n[Chorus]\nYou can find me in the club, bottle full of bub'\nLook, mami, I got the X if you into takin' drugs\nI'm into havin' sex, I ain't into makin' love\nSo come give me a hug if you into gettin' rubbed\nYou can find me in the club, bottle full of bub'\nLook, mami, I got the X if you into takin' drugs\nI'm into havin' sex, I ain't into makin' love\nSo come give me a hug if you into gettin' rubbed (Rubbed)"
Put That Woman First,Jaheim,,3OQu3z3okKVmWxSXTTHak5,57,2002-11-05,day,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.184,0.513,78.935,4,245773,"[Intro]\nOoooh, ooh, whoo, whoo, ooh (Yeah)\n[Verse 1]\nIf they gleam in the sun\nWhile they spin and they fit on my truck then (​​I could remember)\nAnd if it came in the sack\nNo stems no seeds in the bag girl (I could remember)\nAnd if they drip from my wrist and they look like they shine like new then\n{​​I could remember}​​\nBut ohhh, girl\nI forgot to be your lover\nIf it wasn't for the 9 to 5\nDouble-up overtime then (​​I could remember)\nIf it wasn't for the Sunday All-Star Weekend games, girl (I could remember)\nAnd if it wasn't for the dough\nGettin' 50 G's a show, girl, ya know that (I could remember)\nBut silly me, silly me\nOhhhh\nTell me how could I ever forget to be your lover\nNow I realize that you need love too (Oh, yeah)\nSpend my life makin' love to you\nOh, girl\nOh, I forgot to be your lover\n[Chorus]\nWhen she starts bringin' up old dirt\nAnd the fights keep getting worse (Oh, brother)\nFindin' numbers in her purse\nBetter put that woman first (Yeah)\nAnd you know she ain't wearin' her ring (Oh, no)\nWhen she starts playin' little games\nComin' in late from work\nYou better put that woman first\n[Verse 2]\nIf it wasn't for the make up on my shirt\nStill I'd be chasin' skirts then (​​I could remember)\nAnd if it wasn't for that fight last night\nYou smashin' out my headlights then (​​I could remember)\nIf it wasn't for parole\nSteady duckin' my P O girl you know (​​I could remember)\nBut silly me, silly me, babe\nTell me how could I ever forget to be your lover\nNow I realize that you need love too\nSpend my life makin' love to you\nOh, girl\nOh, I forgot to be your lover\n[Chorus]\nWhen she starts bringin' up old dirt (Bringin' up old shhhh)\nAnd the fights keep getting worse\n(Oh...oh...oh...oh...)\nFindin' numbers in her purse (I'm tellin' you, brother)\nBetter put that woman first (You better put your woman first)\nAnd you know she ain't wearin' her ring (Oh, yeah)\nWhen she starts playin' little games (I'm-I'm-I'm-I'm tellin' you, brother)\nComin' in late from work\nYou better put that woman first (Put that woman first)"
Speed,Montgomery Gentry,,1zUQcIZZK3QpJKeBNbS9wk,49,2002-08-19,day,0.587,0.694,8,-8.171,1,0.0295,0.0148,1.04e-06,0.198,0.325,87.971,4,239067,"I'm tired of spinning my wheels\nI need to find a place where my heart can go to heal\nI need to get there pretty quick\nHey mister what you got out on that lot you can sell me in a pinch\nMaybe one of them souped up muscle cars\nThe kind that makes you think you're stronger than you are\nColor don't matter no I don't need leather seats\nAll that really concerns me is\nSpeed\nHow fast will it go\nCan it get me\nOver her quickly\nZero to sixty\nCan it outrun her memory\nYeah, what I really need\nIs an open road\nAnd a whole lot of speed\nI'd like to trade in this old truck\nCause it makes me think of her and that just slows me up\nSee, it's the first place we made love where we used to sit and talk\nOn the tailgate all night long but now she's gone\nAnd I need to move on\nSo give me\nSpeed\nHow fast will it go\nCan it get me\nOver her quickly\nZero to sixty\nCan it outrun her memory\nYeah, what I really need\nIs an open road\nAnd a whole lot of speed\nThrow me them keys so I can put some miles between us\nTear off that rearview mirror there's nothing left to see here\nLet me lean on that gas\nOh she catches up fast\nSo give me\nSpeed\nHow fast will it go\nCan it get me\nOver her quickly\nZero to sixty\nCan it outrun her memory\nYeah, what I really need\nIs an open road\nAnd a whole lot of speed"
I Believe,Diamond Rio,,6lZyMZGbnDusKNgBn3P252,39,2002-07-08,day,0.41,0.234,10,-10.767,1,0.0322,0.706,0,0.107,0.153,122.022,4,236560,"Every now and then\nSoft as breath upon my skin\nI feel you come back again\nAnd it's like you haven't been\nGone a moment from my sight\nLike the tears were never cried\nLike the hands of time were holding you and me\nAnd with all my heart I'm sure\nWe're closer than we ever were\nI don't have to hear or see\nI've got all the proof I need\nThere are more than angels watching over me\nI believe\nOh, I believe\nNow when you die, your life goes on\nIt doesn't end here when you're gone\nEvery soul is filled with light\nIt never ends, if I'm right\nOur love can even reach across eternity\nI believe\nOh, I believe\nForever, you're a part of me\nForever in the heart of me\nI would hold you even longer if I can\nOh, the people who don't see the most\nSee that I believe in ghosts\nIf that makes me crazy, then I am\n'Cause I believe\nOh, I believe\nThere are more than angels watching over me\nI believe\nOh, I believe\nEvery now and then\nSoft as breath upon my skin\nI feel you come back again\nAnd I believe"
The Truth About Men,Tracy Byrd,,12KkJDLatz644y0hYJtZJX,35,2003-01-01,day,0.648,0.777,5,-5.46,1,0.0323,0.0657,0,0.344,0.895,145.889,4,178867,"[Verse 1]\nWe don't like to go out shopping\nWe don't care what's on sale\nWe just wanna sit with a bag full of chips\nWatchin' the NFL\nWhen you come over at half time\nAnd say, ""Does this dress fit too tight?""\nWe just look you in the eye with a big fat lie\nAnd say, ""Uh-uh, it looks just right""\n[Chorus]\nWell, thats the truth about men\nThat's the truth about us\nWe like to hunt and golf on our days off\nAnd scratch and spit and cuss\nAnd no matter what line we hand you\nWhen we come dragging in\nWe ain't wrong, we ain't sorry\nAnd it's probably gonna happen again\n[Verse 2]\nWe hate watchin Steel Magnolias\nWe like Rambo and Die Hard 4\nJump up and down like fools\nWhen we see the new tools\nAt the Home Depot store\nWe don't really wanna take you to dinner\nAt some fancy restaurant\nThe only reason we do is 'cause\nWe know it leads too the one thing\nThat we all want\n[Chorus]\nWell, that's the truth about men\nThat's the truth about guys\nWe'd rather pick guitars and work on cars\nThen work on the problems in our lives\nAnd though we might say it to you\nEvery now and then\nWe ain't wrong, we ain't sorry\nAnd it's probably gonna happen again\n[Bridge]\nWell, if you wanna know what we're all thinking\nIt's nothing to complex\nIt's just something cold for drinking\nAnd a whole lot of S.E.-yes"
4Ever (feat. Fabolous),Lil' Mo,Fabolous,6ubNZ5edKBKH3MQKatUY3S,60,2003-02-11,day,0.683,0.657,6,-10.668,1,0.099,0.0279,4.49e-05,0.367,0.764,99.059,4,222947,
Tell Me Something Bad About Tulsa,George Strait,,24G9unJcgg98i678VyoXXI,26,2003-01-01,day,0.6,0.423,2,-8.193,1,0.0264,0.579,0.00213,0.121,0.278,129.581,4,196973,[Verse 1]\nLove is so beautiful\nWhen everything is fine\nBut when it is like hers and mine\nIt lives and dies at least\nTen Thousand\nTimes\n[Chorus]\nTell me something bad about Tulsa\nHow those old oil wells\nSmell in the wind\nTell me something bad about Tulsa\nSo I won't have to go back\nBelieving I belong there\nAgain\n[Verse 2]\nEyes as blue as Tulsa skis\nI kept getting lost in when I met her\nHair like Oklahoma sand\nI could run my hands through forever\nBut all good things must end\nAll rivers have to bend\nI keep running out\nBut she keeps pulling me back in\n[Chorus]\n[Outro]\nTell me something bad about Tulsa\nSo I won't have to go back\nBelieving I belong there\nAgain
Sing For The Moment,Eminem,,3CpoeW0cZSDzIRv5z34F87,73,2002-05-26,day,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,4,339547,"[Verse 1: Eminem]\nThese ideas are nightmares to white parents\nWhose worst fear is a child with dyed hair and who likes earrings\nLike whatever they say has no bearing\nIt's so scary in a house that allows no swearing\nTo see him walkin' around with his headphones blarin'\nAlone in his own zone, cold and he don't care, he's\nA problem child, \nand what bothers him all comes out\nWhen he talks about his fuckin' dad walkin' out (Bitch!)\n'Cause he hates him so bad that he blocks him out\nIf he ever saw him again he'd probably knock him out\nHis thoughts are wacked, he's mad so he's talkin' back\nTalkin' black, \nbrainwashed from rock and rap\nHe sags his pants, do-rags and a stockin' cap\nHis stepfather hit him so he socked him back\nAnd broke his nose, his house is a broken home\nThere's no control, he just lets his emotions go\n[Chorus: Steven Tyler & \nEminem\n]\n(\nCome on!\n) Sing with me (\nSing!\n), sing for the year (\nSing it!\n)\nSing for the laughter and sing for the tear (\nCome on!\n)\nSing it with me, it's just for today\nMaybe tomorrow the good Lord will take you away\n[Verse 2: Eminem]\nEntertainment is changin', intertwinin' with gangsters\nIn the land of the killers, a sinner's mind is a sanctum\nHoly or unholy, only have one homie\nOnly this gun, \nlonely ‘cause don't anyone know me\nYet everybody just feels like they can relate (Huh-uh)\nI guess words are a motherfucker, they can be great\nOr they can degrade, or even worse, they can teach hate\nIt's like these kids hang on every single statement we make\nLike they worship us, plus all the stores ship us platinum\nNow how the fuck did this metamorphosis happen?\nFrom standin' on corners and porches just rappin'\nTo havin' a fortune, no more kissin' ass\nBut then these critics crucify you (Yep), journalists try to burn you\nFans turn on you, attorneys all want a turn at you\nTo get they hands on every dime you have\nThey want you to lose your mind every time you mad\nSo they can try to make you out to look like a loose cannon\nAny dispute won't hesitate to produce handguns\nThat's why these prosecutors wanna convict me\nStrictly just to get me off of these streets quickly\nBut all they kids be listenin' to me religiously\nSo I'm signin' CDs while police fingerprint me\nThey're for the judge's daughter, but his grudge is against me\nIf I'm such a fuckin' menace, this shit doesn't make sense, B\nIt's all political, if my music is literal\nAnd I'm a criminal, how the fuck can I raise a little girl?\nI couldn't, I wouldn't be fit to\nYou're full of shit too, Guerrera, that was a fist that hit you! (Bitch!)"
Somewhere I Belong,Linkin Park,,3agtg0x11wPvLIWkYR39nZ,66,2003-03-24,day,0.451,0.951,1,-3.754,1,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,4,213933,"[Verse 1: Mike Shinoda & \nChester Bennington\n]\n(\nWhen this began\n) I had nothing to say\nAnd I'd get lost in the nothingness inside of me\n(\nI was confused\n) And I let it all out to find\nThat I'm not the only person with these things in mind\n(\nInside of me\n) But all the vacancy the words revealed\nIs the only real thing that I've got left to feel\n(\nNothing to lose\n) Just stuck, hollow and alone\nAnd the fault is my own, and the fault is my own\n[Chorus: Chester Bennington & \nMike Shinoda\n]\nI wanna heal, I wanna feel what I thought was never real\nI wanna let go of the pain I've held so long\n(\nErase all the pain 'til it's gone\n)\nI wanna heal, I wanna feel like I'm close to something real\nI wanna find something I've wanted all along\nSomewhere I belong\n[Verse 2: Mike Shinoda & \nChester Bennington\n]\nAnd I've got nothing to say\nI can't believe I didn't fall right down on my face\n(\nI was confused\n) Looking everywhere, only to find\nThat it's not the way I had imagined it all in my mind\n(\nSo what am I?\n) What do I have but negativity?\n'Cause I can't justify the way everyone is looking at me\n(\nNothing to lose\n) Nothing to gain, hollow and alone\nAnd the fault is my own, and the fault is my own\n[Chorus: Chester Bennington & \nMike Shinoda\n]\nI wanna heal, I wanna feel what I thought was never real\nI wanna let go of the pain I've held so long\n(\nErase all the pain 'til it's gone\n)\nI wanna heal, I wanna feel like I'm close to something real\nI wanna find something I've wanted all along\nSomewhere I belong\n[Bridge: Chester Bennington]\nI will never know myself until I do this on my own\nAnd I will never feel anything else until my wounds are healed\nI will never be anything 'til I break away from me\nI will break away, I'll find myself today\n[Chorus: Chester Bennington & \nMike Shinoda\n]\nI wanna heal, I wanna feel what I thought was never real\nI wanna let go of the pain I've held so long\n(\nErase all the pain 'til it's gone\n)\nI wanna heal, I wanna feel like I'm close to something real\nI wanna find something I've wanted all along\nSomewhere I belong"
Feel Good Time (feat. William Orbit),P!nk,William Orbit,2oBays3WwAHXspT84n5Lhg,43,2003-11-10,day,0.558,0.823,10,-4.588,1,0.132,0.0102,9.45e-05,0.209,0.564,138.376,4,236773,"[Intro]\n(Do do do do do do)\n(Do do do do do do)\n[Laughs]\n[Verse 1]\nWe go where we like, we got over time\nWe get paid to rattle our chains\nWe go in the back, paint our money black\nSpend it on the enemy\nSleeping in the church, riding in the dirt\nPut a banner over my grave\nMake a body work, make a beggar hurt\nSell me something big and untamed (Untamed)\n[Chorus]\nNow our time, a real good time\n(Do do do do do do)\n(Do do do do do do)\nNow our time, a real good time\n(Do do do do do do)\n(Do do do do do do)\nNow our time (Said now our time)\n(Do do do do do do)\nA real good time (It's a really good time)\n(Do do do do do do)\nBaby, you're mine\n[Verse 2]\nWe know how to pray, party every day\nMake our desolation look plain\nRiding in a rut, 'til the powers cut\nWe don't even have a good name\nSleeping in the church, riding in the dirt\nPut a banner over my grave\nMake a body work, make a beggar hurt\nSell me something big and untamed (Untamed)\n[Chorus]\nNow our time, a real good time, ooh\n(Do do do do do do)\n(Do do do do do do)\nNow our time, a real good time\n(Do do do do do do)\n(Do do do do do do)\nNow our time (Now our time), a real good time\n(Do do do do do do)\n(Do do do do do do)\n(Yeah, yeah, yeah)\nBaby, you're mine"
Have You Forgotten?,Darryl Worley,,5JWuz7zukN8z9JLNm29U5K,50,2003-01-01,day,0.478,0.625,7,-5.975,1,0.0341,0.0515,0,0.116,0.343,160.196,4,242293,I hear people sayin'. \nWe don't need this war\nBut I say there's some things worth fightin' for\nWhat about our freedom and this piece of ground?\nWe didn't get to keep em' by backing down\nThey say we don't realize the mess we're gettin in\nBefore you start your preachin' let me ask you this my friend\nChorus\nHave you forgotten how it felt that day\nTo see your homeland under fire\nAnd her people blown away\nHave you forgotten when those towers fell\nWe had neighbors still inside goin through a livin hell\nAnd you say we shouldn't worry about Bin Laden\nHave you forgotten?\nThey took all the footage off my TV\nSaid it's too disturbin for you and me\nIt'll just breed anger is what the experts say\nIf it was up to me I'd show it every day\nSome say this country's \njust out\n lookin' for a fight\nWell after 9-11 man I'd have to say that's right\nChorus\nHave you forgotten how it felt that day\nTo see your homeland under fire\nAnd her people blown away\nHave you forgotten when those towers fell\nWe had neighbors still inside goin through a livin hell\nAnd we vow to get the ones behind Bin Laden\nHave you forgotten?\nI'v been there with the soldiers\nWho've gone away to war\nAnd you can bet that they remember just what they're fighting for\nHave you forgotten\nAll the people killed\nYes some went down like heroes\nIn that Pennsylvania field\nHave you forgotten\nAbout our Pentagon\nAll the loved ones that we lost\nAnd those left to carry on\nDon't you tell me not to worry 'bout Bin Laden
How Deep Is Your Love,Dru Hill,,60NvAO9lx0KmBNAVHIlWN6,61,1998-01-01,day,0.729,0.434,3,-9.111,0,0.079,0.0473,1.23e-05,0.314,0.743,94.411,4,243360,"[Intro: Nokio]\nBeauty's gone\nYo, my time wasn't enough (But I'm spendin' all wit you)\nMy heart wasn't enough (But I'm givin' it to you)\nMy money wasn't enough (But I gave you all of that)\nMy house wasn't enough (But you live in that)\nAnd now you're gonna leave?\nWhat? Fuck it\n[Verse 1: Sisqo]\nI wish I never told you you should leave\nI wish me and you never had my seed, ha\nNo, I better stop it that's a lie\n'Cause girl you were the apple of my eye\nIt took a little time for me to see\nThat, girl, I need you right here next to me, ha\nI could let you walk away but I'm not goin' out that way, no\n[Pre-Chorus: Dru Hill]\nNot that way (No)\nNot goin' out that way\nGirl, I can't live without you (No, no, no, no)\nCan't be without you (No, no, no, no)\nI'm begging you to stay (I wish you would just believe me)\nStay (Why can't you just listen to me)\n[Chorus: Dru Hill]\nI love you (Oh)\nAnd even though I said that you could leave me\nI want another chance just to adore you\nI still believe in you and me, I'm in love\nI love you (Love you)\nWhy won't you take the time, take the time to see (Leave me)\n'Cause I don't wanna have to live my life in misery (Adore you)\nI wasn't ready for you to set me free\nDon't give our love away, hey\n[Verse 2]\nWords can't describe how I feel about you\nOnly heaven knows how much I do\nGirl, I'd put my own life on the line\nI'll cherish and protect you with my life\nAll that shit I said, girl, I didn't mean\nI'd die without your love, baby, if you leave\nI could let you walk away, but baby I'm not goin' out that way"
Stuck,Stacie Orrico,,2ptt0Eftq3b2jElTRrctrT,57,2003-01-01,day,0.377,0.904,4,-3.634,0,0.307,0.0747,0,0.334,0.595,200.566,4,221587,"[Verse 1]\nI can't get out of bed today or get you off my mind\nI just can't seem to find a way to leave the love behind\nI ain't trippin', I'm just missin' you\nYou know what I'm sayin', you know what I mean\nYou kept me hangin' on a string\nWhy you make me cry?\nI tried to give you everything, but you just give lies\nI ain't trippin', I'm just missin' you\nYou know what I'm sayin', you know what I mean\nYeah\n[Pre-Chorus]\nEvery now and then, when I'm all alone\nI've been wishin' you would call me on the telephone\nSay you want me back, but you never do\nI feel like such a fool, there's nothing I can do\nI'm such a fool for you\n[Chorus]\nI can't take it\nWhat am I waiting for?\nMy heart's still breaking\nI miss you even more\nAnd I can't fake it\nThe way I could before\nI hate you, but I love you\nI can't stop thinkin' of you\nIt's true, I'm stuck on you\n[Verse 2]\nNow love's a broken record that's been skippin' in my head\nI keep singing yesterday\nWhy we got to play these games we play?\nI ain't trippin', I'm just missin' you\nYou know what I'm sayin', you know what I mean\nYeah"
Picture (feat. Sheryl Crow),Kid Rock,Sheryl Crow,69j0KoPJuwpnbGWrfn7Yll,69,2001-11-19,day,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,4,298960,"[Verse 1: Kid Rock]\nLivin' my life in a slow hell\nDifferent girl every night at the hotel\nI ain't seen the sunshine in three damn days\nBeen fuelin' up on cocaine and whiskey\nWish I had a good girl to miss me\nLord, I wonder if I'll ever change my ways\n[Chorus: Kid Rock]\nI put your picture away\nSat down and cried today\nI can't look at you while I'm lying next to her\nI put your picture away\nSat down and cried today\nI can't look at you while I'm lying next to her (\nOoh-ooh\n)\n[Verse 2: Sheryl Crow]\nI called you last night in the hotel\nEveryone knows, but they won't tell\nBut their half-hearted smiles tell me something just ain't right\nI've been waitin' on you for a long time\nFuelin' up on heartaches and cheap wine\nI ain't heard from you in three damn nights\n[Chorus: Sheryl Crow]\nI put your picture away\nI wonder where you've been\nI can't look at you while I'm lyin' next to him (\nOoh\n)\nI put your picture away\nI wonder where you've been\nI can't look at you while I'm lyin' next to him (\nOoh\n)\n[Verse 3: Sheryl Crow, \nKid Rock\n, \nBoth\n]\nI saw you yesterday with an old friend\nIt was the same old same, how have you been?\nSince you've been gone, my world's been dark and grey\nYou reminded me of brighter days\nI hoped you were comin' home to stay\nI was headed to church\nI was off to drink you away (Drink you away)\nI thought about you for a long time\nCan't seem to get you off my mind\nI can't understand why we're living life this way"
Times Like These,Foo Fighters,,67vYdAAM3oGsEImCRfbtsF,71,2002-10-22,day,0.376,0.908,4,-3.793,0,0.0879,1.4e-05,1.4e-05,0.241,0.266,144.581,4,265560,"[Instrumental Intro]\n[Verse 1]\nI, I'm a one way motorway\nI'm the one that drives away, follows you back home\nI, I'm a street light shining\nI'm a white light blinding bright, burning off and on\nUh-huh\n[Chorus]\nIt's times like these you learn to live again\nIt's times like these you give and give again\nIt's times like these you learn to love again\nIt's times like these time and time again\n[Verse 2]\nI, I'm a new day rising\nI'm a brand new sky to hang the stars upon tonight\nBut I, I'm a little divided\nDo I stay or run away and leave it all behind?\nUh-huh\n[Chorus]\nIt's times like these you learn to live again\nIt's times like these you give and give again\nIt's times like these you learn to love again\nIt's times like these time and time again\n[Instrumental Break with vocalizations]\n[Chorus]\nIt's times like these you learn to live again\nIt's times like these you give and give again\nIt's times like these you learn to love again\nIt's times like these time and time again\nIt's times like these you learn to live again\nIt's times like these you give and give again\nIt's times like these you learn to love again\nIt's times like these time and time again\n[Outro]\nIt's times like these you learn to live again\nIt's times like these you give and give again\nIt's times like these you learn to love again\nIt's times like these time and time again"
Try It On My Own,Whitney Houston,,2IpeftovkFwpkWBYuS0qCz,51,2002-11-20,day,0.544,0.593,6,-5.887,1,0.0362,0.612,6.75e-06,0.146,0.139,135.877,4,280427,"[Verse 1]\nI'm wiser now\nI'm not the foolish girl you used to know\nSo long ago\nI'm stronger now\nI've learned from my mistakes which way to go\nAnd I should know\nI put myself aside to do it your way\nBut now I need to do it all alone\n[Chorus]\nAnd I am not afraid to try it on my own\nI don't care if I'm right or wrong\nI'll live my life the way I feel\nNo matter what, I'll keep it real, you know\nTime for me to do it on my own\nYeah-yeah-yeah, mmm, yeah-yeah\n[Verse 2]\nIt's over now\nI can't go back to living through your eyes\nToo many lies\nAnd if you don't know by now\nI can't go back to being someone else\nNot anymore\nI never had a chance to do things my way\nSo now it's time for me to take control\n[Chorus]\nAnd I am not afraid to try it on my own\nI don't care if I'm right or wrong\nI'll live my life the way I feel\nNo matter what, I'm gonna keep it real, you know\nTime for me to do it (Oh)\n[Bridge]\nI start again go back to one\nI'm running things my way (My way)\nCan't stop me now, I've just begun\nDon't even think about it\nThere ain't no way about it\nI'm taking names, the world is mine\nYes, I'm going to take my turn\nIt's time for me to finally stand alone, stand alone"
Raining On Sunday,Keith Urban,,0capI6Wr0SYGiZ4fxvz5Gq,43,2007-01-01,day,0.568,0.723,4,-5.439,1,0.0302,0.108,0,0.183,0.449,134.001,4,234213,[Verse 1]\nIt ticks just like a Timex\nIt never lets up on you\nWho said life was easy\nThe job is never through\nIt'll run us till we're ragged\nIt'll harden our hearts\nAnd love could use a day of rest\nBefore we both start falling apart\n[Chorus]\nPray that it's raining on Sunday\nStorming like crazy\nWe'll hide under the covers all afternoon\nBaby whatever comes Monday\nCan take care of itself\nBecause we got better things that we could do\nWhen it's raining on Sunday\n[Verse 2]\nYour love is like religion\nA cross in Mexico\nAnd your kiss is like the innocence\nOf a prayer nailed to a door\nOh surrender in much sweeter\nWhen we both let it go\nLet the water wash our bodies clean\nAnd love wash our souls
Concrete Angel,Martina McBride,,2LLcI3oU4CedCQDV5tJ1SK,52,2001-09-17,day,0.622,0.392,1,-9.737,1,0.0253,0.498,0,0.146,0.274,77.991,4,253000,"[Verse 1]\nShe walks to school with the lunch she packed\nNobody knows what she's holdin' back\nWearin' the same dress she wore yesterday\nShe hides the bruises with linen and lace\n[Verse 2]\nThe teacher wonders, but she doesn't ask\nIt's hard to see the pain behind the mask\nBearin' the burden of a secret storm\nSometimes she wishes she was never born\n[Chorus]\nThrough the wind and the rain\nShe stands hard as a stone\nIn a world that she can't rise above\nBut her dreams give her wings\nAnd she flies to a place where she's loved\nConcrete angel\n[Verse 3]\nSomebody cries in the middle of the night\nThe neighbours hear, but they turn out the light\nA fragile soul caught in the hands of fate\nWhen mornin' comes it'll be too late"
Tal Vez,Ricky Martin,,2VspVkHity8i4H9jammhhR,60,2003-04-21,day,0.512,0.615,11,-5.318,1,0.0319,0.216,0,0.123,0.193,115.884,4,279227,"[Verse 1]\nTal vez será que esa historia ya tiene final\nNo se porque hoy te siento tan distante de mí\nQue a pesar que lo intento de nuevo\nTal vez llegue tarde, ya no hay nada que hacer\nY no puedo creer que el tiempo que hemos tenido tal vez se nos gastó\n[Chorus]\nTal vez fui yo que no te dio una noche entera\nTal vez nunca te he dado lo que tú esperabas\nY no estaba cuando me necesitabas\nTal vez no te escuche, tal vez me descuide\nTal vez se me olvido que yo te amaba\nTal vez\n[Verse 2]\nTal vez será que por ahora ya no hay nada que hablar\nTal vez esta vez necesitamos tiempo para pensar\nY yo por mi parte propongo intentarlo de nuevo, volver a empezar\nQue por más que lo pienso no encuentro una sola razón para seguir sin tí\n[Chorus]\nTal vez fui yo que no te dio una noche entera\nTal vez nunca te he dado lo que tú esperabas\nY no estaba cuando me necesitabas\nTal vez no te escuche, tal vez me descuide\nTal vez se me olvido que yo te amaba\n[Verse 3]\nTal vez me sorprendió la vida por la espalda\nY tira y tira y se rompió la cuerda\nTal vez nunca entendí lo que eras para mí\nTal vez yo nunca supe a quien amaba\nTal vez fui yo\nMe necesitabas\nIntentarlo de nuevo\nVolver a empezar"
Like a Stone,Audioslave,,3YuaBvuZqcwN3CEAyyoaei,78,2002-11-17,day,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,4,293960,"[Verse 1]\nOn a cobweb afternoon in a room full of emptiness\nBy a freeway, I confess I was lost in the pages\nOf a book full of death, reading how we'll die alone\nAnd if we're good, we'll lay to rest anywhere we want to go\n[Chorus]\nIn your house, I long to be\nRoom by room, patiently\nI'll wait for you there like a stone\nI'll wait for you there alone\n[Verse 2]\nAnd on my deathbed, I will pray to the gods and the angels\nLike a pagan to anyone who will take me to heaven\nTo a place I recall, I was there so long ago\nThe sky was bruised, the wine was bled, and there you led me on\n[Chorus]\nIn your house, I long to be\nRoom by room, patiently\nI'll wait for you there like a stone\nI'll wait for you there alone, alone\n[Guitar Solo]\n[Bridge]\nAnd on I read until the day was gone\nAnd I sat in regret of all the things I've done\nFor all that I've blessed and all that I've wronged\nIn dreams until my death, I will wander on\n[Chorus]\nIn your house, I long to be\nRoom by room, patiently\nI'll wait for you there like a stone\nI'll wait for you there alone, alone"
She's My Kind Of Rain,Tim McGraw,,2gFBNU0hoprOypWeEU5D1p,46,2014-02-04,day,0.472,0.588,0,-8.374,1,0.0254,0.13,0,0.151,0.314,75.999,4,255973,"[Chorus]\nShe's my kind of rain\nLike love in a drunken sky\nShe's confetti falling\nDown all night\n[Verse 1]\nShe sits quietly there\nBlack water in a jar\nSays, ""Baby why are you\nTrembling like you are""\n[Pre-Chorus]\nSo I wait\nAnd I try\nI confess like a child\n[Chorus]\nShe's my kind of rain\nLike love from a drunken sky\nConfetti falling\nDown all night\nShe's my kind of rain\n[Verse 2]\nShe's the sun set shadows\nShe's like Rembrandt's light\nShe's the history that's made at night\nShe's my lost companion\nShe's my dreaming tree\nTogether in this brief eternity\nSummer days, winter snows\nShe's all things to behold\n[Chorus]\nShe's my kind of rain\nLike love from a drunken sky\nConfetti falling\nDown all night\nShe's my kind of rain"
